tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance	Weighted UniFrac error (unfiltered)	Unweighted UniFrac error (unfiltered)	L1 norm error (unfiltered)	Completeness (unfiltered)	Purity (unfiltered)	F1 score (unfiltered)	True positives (unfiltered)	False positives (unfiltered)	False negatives (unfiltered)	Taxon counts (unfiltered)	Jaccard index (unfiltered)	Shannon diversity (unfiltered)	Shannon equitability (unfiltered)	Bray-Curtis distance (unfiltered)
LSHVd	strmgCAMI2_long_read_sample_20	0.05140247096134767	0.7366423475836658	0.3428222847918862	0.75	0.6	0.6666666666666665	3.0	2.0	1.0	5.0	0.5	0.7505199116089916	0.4663242401652584	0.17196019939720641	0.05140247096134767	0.7366423475836658	0.3492081462085166	0.75	0.42857142857142855	0.5454545454545454	3.0	4.0	1.0	7.0	0.375	0.7871782582961079	0.4045296020878773	0.17460407310425827
LSHVd	strmgCAMI2_long_read_sample_2	0.043424810782160206	0.8238792327342678	0.27987543059601383	0.75	0.5	0.6	3.0	3.0	1.0	6.0	0.42857142857142855	1.0736791221191517	0.5992317275609129	0.14033977056134617	0.043424810782160206	0.8238792327342678	0.2851351715202162	1.0	0.5714285714285714	0.7272727272727273	4.0	3.0	0.0	7.0	0.5714285714285714	1.103256531587031	0.5669617027911757	0.1425675857601081
LSHVd	strmgCAMI2_long_read_sample_19	0.05613158734931709	0.7943001756947713	0.3291797815935354	0.75	1.0	0.8571428571428571	3.0	0.0	1.0	3.0	0.75	0.56103527281145	0.510676312834271	0.16486782040865228	0.05613158734931709	0.7943001756947713	0.33255132627940165	0.75	0.75	0.75	3.0	1.0	1.0	4.0	0.6	0.5802274007666879	0.4185455968369969	0.16627566313970085
LSHVd	strmgCAMI2_long_read_sample_18	0.052721064352944325	0.6911735479411704	0.3523588380632586	0.75	0.5	0.6	3.0	3.0	1.0	6.0	0.42857142857142855	0.9455596458348502	0.5277268863784637	0.17699250548950954	0.052721064352944325	0.6911735479411704	0.36100764469531327	1.0	0.4444444444444444	0.6153846153846153	4.0	5.0	0.0	9.0	0.4444444444444444	0.9983438630464236	0.45436587290351294	0.18050391259961293
LSHVd	strmgCAMI2_long_read_sample_17	0.054073469830074036	0.6952968192503	0.28631063299977305	0.75	1.0	0.8571428571428571	3.0	0.0	1.0	3.0	0.75	0.5202612291355684	0.4735621788522876	0.1435686242554001	0.054073469830074036	0.6952968192503	0.29206926643336123	0.75	0.6	0.6666666666666665	3.0	2.0	1.0	5.0	0.5	0.5539474939178239	0.3441869298828921	0.14603456019940056
LSHVd	strmgCAMI2_long_read_sample_16	0.04524869868523233	0.7866398477363542	0.2793689186029373	0.75	0.5	0.6	3.0	3.0	1.0	6.0	0.42857142857142855	1.0668320747124673	0.5954103176427422	0.13998749231018112	0.04524869868523233	0.7866398477363542	0.2836843483785779	1.0	0.5714285714285714	0.7272727272727273	4.0	3.0	0.0	7.0	0.5714285714285714	1.0903942145323324	0.560351779377732	0.14184217418928896
LSHVd	strmgCAMI2_long_read_sample_15	0.04500783161967276	0.7861723701308131	0.2913219040122341	0.75	0.5	0.6	3.0	3.0	1.0	6.0	0.42857142857142855	1.0880665428270437	0.6072614999466509	0.14600189266905167	0.04500783161967276	0.7861723701308131	0.295799263508291	1.0	0.5714285714285714	0.7272727272727273	4.0	3.0	0.0	7.0	0.5714285714285714	1.113134483287603	0.5720379657961081	0.14789955780436662
LSHVd	strmgCAMI2_long_read_sample_14	0.04048521244313047	0.8045546428975956	0.2342752419453229	0.75	0.5	0.6	3.0	3.0	1.0	6.0	0.42857142857142855	1.0262821481969016	0.5727789727485327	0.11743881901897889	0.04048521244313047	0.8045546428975956	0.239121688048979	1.0	0.5714285714285714	0.7272727272727273	4.0	3.0	0.0	7.0	0.5714285714285714	1.0533327467716935	0.5413059525297497	0.11956078424409736
LSHVd	strmgCAMI2_long_read_sample_13	0.053611100641128104	0.6548246103213747	0.3704653573560025	0.75	0.6	0.6666666666666665	3.0	2.0	1.0	5.0	0.5	0.8463817381518999	0.5258865418870612	0.18601985260207887	0.053611100641128104	0.6548246103213747	0.3745116726887278	1.0	0.5	0.6666666666666666	4.0	4.0	0.0	8.0	0.5	0.8955894513393695	0.430687486706592	0.1872558363443639
LSHVd	strmgCAMI2_long_read_sample_12	0.05104704391394106	0.6891781760803382	0.38432397905251503	0.75	0.5	0.6	3.0	3.0	1.0	6.0	0.42857142857142855	0.9777574878069035	0.5456968441350845	0.19295444299254327	0.05104704391394106	0.6891781760803382	0.3924248709328524	1.0	0.5	0.6666666666666666	4.0	4.0	0.0	8.0	0.5	1.022515786454826	0.4917261514496853	0.19621233736025756
LSHVd	strmgCAMI2_long_read_sample_11	0.04733790044447517	0.7442643076059212	0.2706170816762603	0.75	0.6	0.6666666666666665	3.0	2.0	1.0	5.0	0.5	1.033827947724447	0.6423534202452671	0.13587561796399006	0.04733790044447517	0.7442643076059212	0.27871708512481397	1.0	0.5714285714285714	0.7272727272727273	4.0	3.0	0.0	7.0	0.5714285714285714	1.0791658703477673	0.5545815519137269	0.13935861224171311
LSHVd	strmgCAMI2_long_read_sample_10	0.050892084886983636	0.6180811610889687	0.3121987949368963	0.75	0.6	0.6666666666666665	3.0	2.0	1.0	5.0	0.5	0.7873313748739802	0.4891964882840537	0.15671501114937575	0.050892084886983636	0.6180811610889687	0.32005526862646283	0.75	0.42857142857142855	0.5454545454545454	3.0	4.0	1.0	7.0	0.375	0.8305588334230732	0.42682280773667125	0.16002763431323141
LSHVd	strmgCAMI2_long_read_sample_1	0.05410910939525355	0.6948252468787827	0.33327653179667843	0.75	0.6	0.6666666666666665	3.0	2.0	1.0	5.0	0.5	0.6886073156036554	0.42785578137786723	0.16727157090445546	0.05410910939525355	0.6948252468787827	0.3408487092168091	0.75	0.42857142857142855	0.5454545454545454	3.0	4.0	1.0	7.0	0.375	0.7306315264548474	0.37547033032822674	0.17042435460840458
