tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
CCM	marmgCAMI2_short_read_sample_9	0.06431409123084608	0.7545301147611023	0.7895574156751739	0.3888888888888889	0.8536585365853658	0.5343511450381678	70.0	12.0	110.0	82.0	0.3645833333333333	3.4109612464373162	0.7740364327849758	0.3947787078375872
CCM	marmgCAMI2_short_read_sample_8	0.06744364712048635	0.8615453451607284	0.879921017027465	0.33796296296296297	0.9012345679012346	0.49158249158249157	73.0	8.0	143.0	81.0	0.32589285714285715	3.450041537178397	0.7850907851579323	0.4399605085137323
CCM	marmgCAMI2_short_read_sample_7	0.0690136752261243	0.7770870744553448	0.8852706046382802	0.3526315789473684	0.8375	0.4962962962962963	67.0	13.0	123.0	80.0	0.33004926108374383	3.4102582400468213	0.7782376795846699	0.4426353023191398
CCM	marmgCAMI2_short_read_sample_6	0.06635908262605036	0.7487832476336057	0.8797216939578801	0.3619047619047619	0.8735632183908046	0.5117845117845118	76.0	11.0	134.0	87.0	0.3438914027149321	3.6417203119163535	0.8154490005525398	0.4398608469789397
CCM	marmgCAMI2_short_read_sample_5	0.06538407544580314	0.7631918240703818	0.8661932542846249	0.32710280373831774	0.8641975308641975	0.47457627118644063	70.0	11.0	144.0	81.0	0.3111111111111111	3.634318434710428	0.8270248003316195	0.4330966271423123
CCM	marmgCAMI2_short_read_sample_4	0.06717957380935642	0.7065244060705195	0.827564923602828	0.3891891891891892	0.8780487804878049	0.5393258426966292	72.0	10.0	113.0	82.0	0.36923076923076925	3.3414166852565153	0.7582549506258899	0.4137824618014142
CCM	marmgCAMI2_short_read_sample_3	0.0679822328032307	0.8168811511330747	0.8239912730964453	0.34913793103448276	0.8804347826086957	0.5	81.0	11.0	151.0	92.0	0.3333333333333333	3.5103555086450196	0.7763201328037121	0.4119956365482222
CCM	marmgCAMI2_short_read_sample_2	0.0685555625202598	0.772107234275812	0.8481356529249442	0.39285714285714285	0.875	0.5422535211267606	77.0	11.0	119.0	88.0	0.3719806763285024	3.4670807640948906	0.7743622844909753	0.42406782646247176
CCM	marmgCAMI2_short_read_sample_1	0.06825852694770443	0.7240906932310507	0.8322175259909139	0.3891625615763547	0.9080459770114943	0.5448275862068965	79.0	8.0	124.0	87.0	0.3744075829383886	3.5337357138800747	0.7912692379673636	0.4161087629954566
CCM	marmgCAMI2_short_read_sample_0	0.06963025296245946	0.7376518250567771	0.8407750581775326	0.39779005524861877	0.8470588235294118	0.5413533834586466	72.0	13.0	109.0	85.0	0.3711340206185567	3.142955377142992	0.7074503929497988	0.42038752908876575
Bracken	marmgCAMI2_short_read_sample_0	0.05264755735974145	0.9773405006496123	0.3865652534033421	0.9447513812154696	0.32633587786259544	0.4851063829787234	171.0	353.0	10.0	524.0	0.3202247191011236	3.864620090747642	0.6172043796568097	0.1932826267016704
Bracken	marmgCAMI2_short_read_sample_8	0.052342963515078014	0.4341903044887319	0.38863527161078587	0.9629629629629629	0.5036319612590799	0.6613672496025438	208.0	205.0	8.0	413.0	0.49406175771971494	4.140853564811906	0.6874557304442863	0.1943176358053926
Bracken	marmgCAMI2_short_read_sample_7	0.05298128001794172	0.6447723131546221	0.4057325200810743	0.9578947368421052	0.4272300469483568	0.5909090909090909	182.0	244.0	8.0	426.0	0.41935483870967744	4.073263845682409	0.6727730864447881	0.20286626004053754
Bracken	marmgCAMI2_short_read_sample_6	0.05045153086156363	0.5700175300714899	0.38821528522327237	0.9619047619047619	0.452914798206278	0.6158536585365855	202.0	244.0	8.0	446.0	0.44493392070484583	4.249458937252017	0.6965961895885538	0.1941076426116367
Bracken	marmgCAMI2_short_read_sample_5	0.049101988391286475	0.5329443130453997	0.33791048254981215	0.9532710280373832	0.4811320754716981	0.6394984326018809	204.0	220.0	10.0	424.0	0.4700460829493088	4.149459225698109	0.6858912473424024	0.1689552412749055
Bracken	marmgCAMI2_short_read_sample_4	0.05295031673598301	0.8505136572024419	0.35969746335208297	0.9459459459459459	0.3723404255319149	0.5343511450381679	175.0	295.0	10.0	470.0	0.3645833333333333	4.015578748010479	0.6526496350908992	0.17984873167604107
Bracken	marmgCAMI2_short_read_sample_3	0.05068029534825113	0.47279401286129424	0.364810926327034	0.9568965517241379	0.4703389830508475	0.6306818181818181	222.0	250.0	10.0	472.0	0.4605809128630705	4.3070874802886046	0.699545587271317	0.1824054631635163
Bracken	marmgCAMI2_short_read_sample_2	0.05234409086535118	0.6285395940322247	0.37897308669613644	0.9642857142857143	0.44575471698113206	0.6096774193548387	189.0	235.0	7.0	424.0	0.4385150812064965	4.132047759975285	0.6830131923253229	0.18948654334806767
Bracken	marmgCAMI2_short_read_sample_1	0.05022168050601767	0.6363766842199094	0.3662787006198316	0.9507389162561576	0.4317673378076063	0.5938461538461538	193.0	254.0	10.0	447.0	0.4223194748358862	4.244085128148903	0.6954599554185272	0.18313935030991538
Bracken	marmgCAMI2_short_read_sample_9	0.05114597652239549	0.9841427848931849	0.3701279965673691	0.9611111111111111	0.3270321361058601	0.48801128349788436	173.0	356.0	7.0	529.0	0.32276119402985076	4.079440894643175	0.6505259799106825	0.18506399828368372
LSHVc	marmgCAMI2_short_read_sample_9	0.07451204222078338	3.709100808395811	1.4183439513487326	0.49444444444444446	0.06146408839779006	0.10933660933660934	89.0	1359.0	91.0	1448.0	0.057829759584145546	6.176224313386395	0.8486227592446745	0.7091719756743675
