tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
mOTUv1	marmgCAMI2_short_read_sample_5	0.05138675050629689	0.7888986782217458	0.39731902462951185	0.7931034482758621	0.7666666666666667	0.7796610169491527	23.0	7.0	6.0	30.0	0.6388888888888888	1.9882614816269928	0.5845769176310888	0.19865951231475593
mOTUv1	marmgCAMI2_short_read_sample_4	0.054902461275433925	0.7706009978328018	0.3713554686242803	0.7777777777777778	0.7241379310344828	0.75	21.0	8.0	6.0	29.0	0.6	1.8748305194889667	0.556776301860148	0.18567773431214013
mOTUv1	marmgCAMI2_short_read_sample_3	0.04936332380425994	0.7937163991359686	0.26046586994292986	0.7741935483870968	0.75	0.7619047619047619	24.0	8.0	7.0	32.0	0.6153846153846154	1.997815421599084	0.5764476802704984	0.13023293497146493
mOTUv1	marmgCAMI2_short_read_sample_2	0.049159416512699575	0.7831786931186816	0.1921040646908688	0.7857142857142857	0.7586206896551724	0.7719298245614034	22.0	7.0	6.0	29.0	0.6285714285714286	1.94773174568059	0.5784260855062484	0.09605203234543437
mOTUv1	marmgCAMI2_short_read_sample_1	0.04936201033951646	0.7794919768988046	0.1872466605894158	0.7741935483870968	0.7741935483870968	0.7741935483870968	24.0	7.0	7.0	31.0	0.631578947368421	1.9810485571023928	0.5768945657441403	0.09362333029470794
mOTUv1	marmgCAMI2_short_read_sample_6	0.047485060058272605	0.7745003046541002	0.2529397766669602	0.8	0.7741935483870968	0.7868852459016393	24.0	7.0	6.0	31.0	0.6486486486486487	1.906034788069232	0.5550500553932617	0.1264698883334801
mOTUv1	marmgCAMI2_short_read_sample_9	0.05001970567074461	0.780935614967913	0.2921554321833582	0.7586206896551724	0.7333333333333333	0.7457627118644068	22.0	8.0	7.0	30.0	0.5945945945945946	1.8704032708715561	0.5499249414209226	0.14607771609167913
mOTUv1	marmgCAMI2_short_read_sample_8	0.04907686701471366	0.7882934442604571	0.1971932582538777	0.7666666666666667	0.7666666666666667	0.7666666666666667	23.0	7.0	7.0	30.0	0.6216216216216216	1.7149822644905526	0.5042289735188629	0.09859662912693887
mOTUv1	marmgCAMI2_short_read_sample_7	0.04996597520232223	0.7708519882170983	0.23461601640169516	0.7857142857142857	0.7586206896551724	0.7719298245614034	22.0	7.0	6.0	29.0	0.6285714285714286	1.7756770160289932	0.5273302690592901	0.1173080082008476
mOTUv2a	marmgCAMI2_short_read_sample_1	0.051125842556145516	0.6364820422969971	0.033331438857219425	1.0	0.9393939393939394	0.96875	31.0	2.0	0.0	33.0	0.9393939393939394	1.9527645078990774	0.5584899999701596	0.016665719428609716
mOTUv2a	marmgCAMI2_short_read_sample_2	0.05228033240157983	0.6301242355763106	0.04026385081217798	1.0	0.9333333333333333	0.9655172413793104	28.0	2.0	0.0	30.0	0.9333333333333333	1.9238109278905662	0.5656275458351686	0.020131925406088987
mOTUv2a	marmgCAMI2_short_read_sample_3	0.051709490877107786	0.6463986535148102	0.04685167435680535	1.0	0.9393939393939394	0.96875	31.0	2.0	0.0	33.0	0.9393939393939394	2.0516743819636245	0.5867781910653515	0.023425837178402666
mOTUv2a	marmgCAMI2_short_read_sample_5	0.05042332358691035	0.6290426206029478	0.08469204265913793	1.0	0.9354838709677419	0.9666666666666666	29.0	2.0	0.0	31.0	0.9354838709677419	1.9746537969373976	0.5750323688912683	0.04234602132956898
mOTUv2a	marmgCAMI2_short_read_sample_6	0.05002890968774631	0.6237654721758887	0.05339494991662443	1.0	0.9375	0.967741935483871	30.0	2.0	0.0	32.0	0.9375	1.9282539461684525	0.5563764811423602	0.02669747495831222
mOTUv2a	marmgCAMI2_short_read_sample_7	0.05194363538403271	0.6435447005635807	0.045630199333301105	1.0	0.9655172413793104	0.9824561403508771	28.0	1.0	0.0	29.0	0.9655172413793104	1.8512381393790485	0.5497699735477309	0.022815099666650556
mOTUv2a	marmgCAMI2_short_read_sample_8	0.051409822980478	0.6415201309799461	0.03827255304079754	1.0	0.9375	0.967741935483871	30.0	2.0	0.0	32.0	0.9375	1.7805467673822506	0.5137571982746495	0.01913627652039877
mOTUv2a	marmgCAMI2_short_read_sample_0	0.053178232699885954	0.6245765071865703	0.03123679652891168	1.0	0.9615384615384616	0.9803921568627451	25.0	1.0	0.0	26.0	0.9615384615384616	1.8028032259123337	0.5533302051900241	0.01561839826445584
mOTUv2a	marmgCAMI2_short_read_sample_4	0.05431384998349423	0.6336266655821616	0.0530495776436164	1.0	0.9642857142857143	0.9818181818181818	27.0	1.0	0.0	28.0	0.9642857142857143	2.008048413197819	0.6026185989083359	0.026524788821808188
