tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
LSHVd	strmgCAMI2_long_read_sample_58	0.0551624383503919	0.7438075647102166	1.1139421412340031	0.6666666666666666	0.13953488372093023	0.23076923076923078	6.0	37.0	3.0	43.0	0.13043478260869565	2.747802357400223	0.7305653176854511	0.5569771973661725
LSHVd	strmgCAMI2_long_read_sample_57	0.04412316046215712	0.8107372295716817	0.7723521267830435	0.3333333333333333	0.08823529411764706	0.13953488372093023	3.0	31.0	6.0	34.0	0.075	2.3142304317358526	0.6562659760909593	0.3861808906526548
LSHVd	strmgCAMI2_long_read_sample_56	0.04200552024785096	0.8531783686886496	0.7266994783070385	0.4444444444444444	0.13333333333333333	0.20512820512820512	4.0	26.0	5.0	30.0	0.11428571428571428	2.113319930135377	0.6213458652913003	0.36376424851470174
LSHVd	strmgCAMI2_long_read_sample_75	0.05009545133527837	0.6666291198303357	0.9115282968776286	0.6666666666666666	0.12244897959183673	0.20689655172413793	6.0	43.0	3.0	49.0	0.11538461538461539	2.8302802732835164	0.7272381704411021	0.45578283553507126
LSHVd	strmgCAMI2_long_read_sample_55	0.05096440539282103	0.7267468095913916	0.951074103814562	0.5555555555555556	0.11363636363636363	0.18867924528301888	5.0	39.0	4.0	44.0	0.10416666666666667	2.590186422119201	0.6844758515543118	0.47559650146996485
LSHVd	strmgCAMI2_long_read_sample_76	0.04990040276788956	0.6462176000474054	0.9653939143255276	0.6666666666666666	0.125	0.21052631578947367	6.0	42.0	3.0	48.0	0.11764705882352941	2.7968469860770484	0.7224752675452313	0.4828220080628522
LSHVd	strmgCAMI2_long_read_sample_78	0.05183242265305148	0.6441389226443285	1.013658599780502	0.5555555555555556	0.1	0.16949152542372883	5.0	45.0	4.0	50.0	0.09259259259259259	2.7845590308998864	0.7117951573996775	0.5071635206503595
LSHVd	strmgCAMI2_long_read_sample_97	0.054911459049065324	0.6398079029045101	1.0171270925505569	0.6666666666666666	0.12244897959183673	0.20689655172413793	6.0	43.0	3.0	49.0	0.11538461538461539	2.639670958806067	0.6782612650660043	0.5099498449287172
LSHVd	strmgCAMI2_long_read_sample_96	0.04965051150080686	0.7066162550775938	0.9411761015967948	0.6666666666666666	0.13636363636363635	0.22641509433962262	6.0	38.0	3.0	44.0	0.1276595744680851	2.6697015891019644	0.7054883204512341	0.47060828695473633
LSHVd	strmgCAMI2_long_read_sample_95	0.0526005584840132	0.6110064867411681	1.0047390172885167	0.5555555555555556	0.1	0.16949152542372883	5.0	45.0	4.0	50.0	0.09259259259259259	2.80677279723164	0.7174734896336471	0.5023991501941198
LSHVd	strmgCAMI2_long_read_sample_94	0.05079921640146399	0.674594236857107	0.9984932567259281	0.5555555555555556	0.10416666666666667	0.1754385964912281	5.0	43.0	4.0	48.0	0.09615384615384616	2.6729965526654373	0.6904825001682241	0.49924787648265523
LSHVd	strmgCAMI2_long_read_sample_93	0.05569372458664287	0.6666235257894063	1.1560677334817706	0.5555555555555556	0.11904761904761904	0.196078431372549	5.0	37.0	4.0	42.0	0.10869565217391304	2.7281755645897285	0.7299135138227443	0.5781304145201102
LSHVd	strmgCAMI2_long_read_sample_92	0.05001305755085427	0.6540516166294308	1.0325350752448772	0.5555555555555556	0.13157894736842105	0.2127659574468085	5.0	33.0	4.0	38.0	0.11904761904761904	2.5624228034118675	0.7044294460380863	0.5163669382580534
LSHVd	strmgCAMI2_long_read_sample_91	0.0535944938102234	0.6544671009981917	1.1057227748031009	0.5555555555555556	0.10204081632653061	0.1724137931034483	5.0	44.0	4.0	49.0	0.09433962264150944	2.7308083411627955	0.7016789399265246	0.5528799088784977
LSHVd	strmgCAMI2_long_read_sample_90	0.053846044553852855	0.6929477611787159	1.0562427326783337	0.5555555555555556	0.10869565217391304	0.1818181818181818	5.0	41.0	4.0	46.0	0.1	2.668949270791571	0.6971008758456788	0.5281335134099753
LSHVd	strmgCAMI2_long_read_sample_9	0.04308663051928189	0.8318144312873332	0.7577004032630641	0.4444444444444444	0.11428571428571428	0.1818181818181818	4.0	31.0	5.0	35.0	0.1	2.390310194900014	0.6723139770171083	0.37962045152768165
LSHVd	strmgCAMI2_long_read_sample_89	0.04818950031457292	0.8201902580439474	1.3270668646434305	0.4444444444444444	0.14285714285714285	0.21621621621621623	4.0	24.0	5.0	28.0	0.12121212121212122	2.525239945778457	0.7578286200824098	0.6635579839671221
LSHVd	strmgCAMI2_long_read_sample_88	0.05235713213553824	0.7235406844358081	1.070290206501072	0.6666666666666666	0.13953488372093023	0.23076923076923078	6.0	37.0	3.0	43.0	0.13043478260869565	2.766709754872193	0.7355922763397059	0.5362108222597773
LSHVd	strmgCAMI2_long_read_sample_87	0.04904569140412049	0.6568324856378459	0.948550903996187	0.5555555555555556	0.11904761904761904	0.196078431372549	5.0	37.0	4.0	42.0	0.10869565217391304	2.65509534668827	0.7103611656044919	0.4742766376896878
LSHVd	strmgCAMI2_long_read_sample_86	0.04092937310077433	0.8953406886735368	0.5750638881669698	0.2222222222222222	0.08333333333333333	0.12121212121212122	2.0	22.0	7.0	24.0	0.06451612903225806	1.481848909548578	0.4662755852018842	0.28756098774324695
LSHVd	strmgCAMI2_long_read_sample_85	0.04797803622109846	0.7674217744353409	0.8493570181500266	0.6666666666666666	0.14634146341463414	0.24	6.0	35.0	3.0	41.0	0.13636363636363635	2.657390038913929	0.7155886545840724	0.4246838176227336
LSHVd	strmgCAMI2_long_read_sample_84	0.05172419922431115	0.6406604974816122	0.9859898577661228	0.5555555555555556	0.10638297872340426	0.17857142857142855	5.0	42.0	4.0	47.0	0.09803921568627451	2.671491604412067	0.6938673216646327	0.4934973091437696
LSHVd	strmgCAMI2_long_read_sample_83	0.049751311507563914	0.7300487691298443	1.0349567597497253	0.5555555555555556	0.1111111111111111	0.18518518518518515	5.0	40.0	4.0	45.0	0.10204081632653061	2.6885501649445915	0.7062748988568223	0.5177799867171253
LSHVd	strmgCAMI2_long_read_sample_82	0.04664834471019766	0.8061116089244678	0.820492700299161	0.4444444444444444	0.11428571428571428	0.1818181818181818	4.0	31.0	5.0	35.0	0.1	2.327063352215547	0.6545247643744587	0.4120356148068793
