tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
LSHVd	strmgCAMI2_long_read_sample_92	0.05001305755085427	0.6540516166294308	1.3209480886474914	0.4166666666666667	0.04716981132075472	0.08474576271186442	5.0	101.0	7.0	106.0	0.04424778761061947	3.9580511045536912	0.8487408165255166	0.6803224518566635
LSHVd	strmgCAMI2_long_read_sample_91	0.0535944938102234	0.6544671009981917	1.4170010311508714	0.5833333333333334	0.058333333333333334	0.10606060606060606	7.0	113.0	5.0	120.0	0.056	4.021824356622096	0.8400691996358379	0.7205238978590085
LSHVd	strmgCAMI2_long_read_sample_90	0.053846044553852855	0.6929477611787159	1.3286437824465236	0.5833333333333334	0.07	0.12500000000000003	7.0	93.0	5.0	100.0	0.06666666666666667	3.7034216452412094	0.8041877923446596	0.6806189722031809
LSHVd	strmgCAMI2_long_read_sample_9	0.04308663051928189	0.8318144312873332	0.8609733011127421	0.5	0.10526315789473684	0.17391304347826086	6.0	51.0	6.0	57.0	0.09523809523809523	2.793026833881375	0.6908215228686215	0.43652288906638076
LSHVd	strmgCAMI2_long_read_sample_89	0.04818950031457292	0.8201902580439474	1.362047191626678	0.4166666666666667	0.07142857142857142	0.1219512195121951	5.0	65.0	7.0	70.0	0.06493506493506493	3.795334371244725	0.8933361472741013	0.8672460363241744
LSHVd	strmgCAMI2_long_read_sample_88	0.05235713213553824	0.7235406844358081	1.3738761855903678	0.6666666666666666	0.08888888888888889	0.1568627450980392	8.0	82.0	4.0	90.0	0.0851063829787234	3.8040163271760012	0.845372717041342	0.7155113219249342
LSHVd	strmgCAMI2_long_read_sample_87	0.04904569140412049	0.6568324856378459	1.0952882132601136	0.6666666666666666	0.08791208791208792	0.15533980582524273	8.0	83.0	4.0	91.0	0.08421052631578947	3.5650018763992195	0.7903154312939369	0.5733859836741144
LSHVd	strmgCAMI2_long_read_sample_86	0.04092937310077433	0.8953406886735368	0.574088703743346	0.08333333333333333	0.034482758620689655	0.04878048780487805	1.0	28.0	11.0	29.0	0.025	1.5706137171456551	0.4664317590272323	0.28945668387508805
LSHVd	strmgCAMI2_long_read_sample_85	0.04797803622109846	0.7674217744353409	1.0758925449520023	0.5833333333333334	0.09210526315789473	0.1590909090909091	7.0	69.0	5.0	76.0	0.08641975308641975	3.324981554019039	0.7677640927666085	0.5526946529424438
LSHVd	strmgCAMI2_long_read_sample_84	0.05172419922431115	0.6406604974816122	1.2713482865971133	0.5	0.05454545454545454	0.09836065573770492	6.0	104.0	6.0	110.0	0.05172413793103448	3.7814746940595976	0.8044868608704653	0.6536878185133285
LSHVd	strmgCAMI2_long_read_sample_83	0.049751311507563914	0.7300487691298443	1.0768757566196212	0.5833333333333334	0.07291666666666667	0.12962962962962965	7.0	89.0	5.0	96.0	0.06930693069306931	3.658358454892086	0.8015073130771833	0.6265112657741804
LSHVd	strmgCAMI2_long_read_sample_82	0.04664834471019766	0.8061116089244678	0.9631545900883137	0.4166666666666667	0.0847457627118644	0.1408450704225352	5.0	54.0	7.0	59.0	0.07575757575757576	2.787146309701734	0.6835366561421522	0.49244355451815414
LSHVd	strmgCAMI2_long_read_sample_81	0.049483120024939764	0.7072157318008104	1.0387094167344046	0.5	0.075	0.13043478260869565	6.0	74.0	6.0	80.0	0.06976744186046512	3.2493818999179793	0.7415249086362079	0.5257906488038866
LSHVd	strmgCAMI2_long_read_sample_80	0.04731573762939724	0.807178925877049	0.9723528762929119	0.5	0.08823529411764706	0.15	6.0	62.0	6.0	68.0	0.08108108108108109	3.000409322594862	0.7110804227029218	0.5082837307308641
LSHVd	strmgCAMI2_long_read_sample_8	0.053049635877058916	0.723955346410102	1.3782598120225273	0.5833333333333334	0.07692307692307693	0.13592233009708737	7.0	84.0	5.0	91.0	0.07291666666666667	3.826166577675779	0.848212313451152	0.7211455220347579
