tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
LSHVc	strmgCAMI2_short_read_sample_85	0.042192327110975834	0.7422182613015238	0.4129143345356169	0.6	0.75	0.6666666666666665	3.0	1.0	2.0	4.0	0.5	0.764605653776276	0.5515463924693486	0.2064572704964437
LSHVc	strmgCAMI2_short_read_sample_84	0.044197100287674075	0.7175045828003114	0.4458112195437659	0.4	0.6666666666666666	0.5	2.0	1.0	3.0	3.0	0.3333333333333333	0.5610465408350613	0.5106865694313686	0.22290560977188295
LSHVc	strmgCAMI2_short_read_sample_83	0.04932811274857985	0.6422632611605981	0.5729271487062575	0.4	0.5	0.4444444444444445	2.0	2.0	3.0	4.0	0.2857142857142857	0.6640747776151046	0.4790286942223763	0.2864635743531288
LSHVc	strmgCAMI2_short_read_sample_82	0.04851121325045918	0.499493627273801	0.5473488810457345	0.6	0.375	0.4615384615384615	3.0	5.0	2.0	8.0	0.3	0.797860873371051	0.3836899751105842	0.27367457736015594
LSHVc	strmgCAMI2_short_read_sample_81	0.04429221046474185	0.7503991827676079	0.4578166081159528	0.6	0.5	0.5454545454545454	3.0	3.0	2.0	6.0	0.375	1.1243583114372706	0.6275163216643576	0.22890830405797638
LSHVc	strmgCAMI2_short_read_sample_80	0.04191596552383209	0.6470970919337485	0.36655204765044347	0.4	0.6666666666666666	0.5	2.0	1.0	3.0	3.0	0.3333333333333333	0.6736012589755863	0.6131382890248016	0.18327593218725563
LSHVc	strmgCAMI2_short_read_sample_8	0.04622794433862501	0.5499814452739658	0.5165930420662758	0.4	0.5	0.4444444444444445	2.0	2.0	3.0	4.0	0.2857142857142857	0.5174393896526296	0.37325362070623036	0.2582965210331379
LSHVc	strmgCAMI2_short_read_sample_89	0.049703506554723005	0.6277408859742284	0.566700354730145	0.4	0.5	0.4444444444444445	2.0	2.0	3.0	4.0	0.2857142857142857	0.6278738969355854	0.4529152787062986	0.28335017736507245
LSHVc	strmgCAMI2_short_read_sample_54	0.049059008213954085	0.5177570140754658	0.564938306238297	0.6	0.42857142857142855	0.5	3.0	4.0	2.0	7.0	0.3333333333333333	0.7183353536961923	0.3691513475300618	0.28246915311914855
LSHVc	strmgCAMI2_short_read_sample_76	0.03600619259968027	0.7081113082170973	0.21935257162349756	0.4	0.6666666666666666	0.5	2.0	1.0	3.0	3.0	0.3333333333333333	0.6943033687600231	0.6319821614245312	0.1096762858117488
LSHVc	strmgCAMI2_short_read_sample_52	0.04289944104377292	0.6176170636946343	0.4261218728873619	0.4	0.5	0.4444444444444445	2.0	2.0	3.0	4.0	0.2857142857142857	0.6988926220355176	0.504144459962263	0.21306093644368096
LSHVc	strmgCAMI2_short_read_sample_3	0.05435766057242652	0.681787516754771	0.6450407358923101	0.4	0.5	0.4444444444444445	2.0	2.0	3.0	4.0	0.2857142857142857	0.637800666707086	0.4600759294669938	0.3225203679461551
LSHVc	strmgCAMI2_short_read_sample_29	0.050965408174201116	0.716140337661865	0.5809958389762114	0.4	0.6666666666666666	0.5	2.0	1.0	3.0	3.0	0.3333333333333333	0.5946994630721114	0.5413187793421541	0.29049791948810577
LSHVc	strmgCAMI2_short_read_sample_28	0.04612720329255469	0.7086625984664725	0.503372387719982	0.4	1.0	0.5714285714285715	2.0	0.0	3.0	2.0	0.4	0.37154140880019976	0.5360209479609472	0.251686193859991
LSHVc	strmgCAMI2_short_read_sample_27	0.05108938138835772	0.579475003360916	0.6037376250717814	0.6	0.5	0.5454545454545454	3.0	3.0	2.0	6.0	0.375	0.687201061285775	0.38353421488088596	0.3018688125358907
LSHVc	strmgCAMI2_short_read_sample_26	0.046428122901636684	0.559251460493373	0.454279194270595	0.6	0.42857142857142855	0.5	3.0	4.0	2.0	7.0	0.3333333333333333	0.7699876145428254	0.3956953587587965	0.22713971070515282
LSHVc	strmgCAMI2_short_read_sample_25	0.04761003910640488	0.45838494028728416	0.5258101159297116	0.8	0.5714285714285714	0.6666666666666666	4.0	3.0	1.0	7.0	0.5	0.7621675359568006	0.3916766333362372	0.2629050579648558
LSHVc	strmgCAMI2_short_read_sample_24	0.051814479674582664	0.6376369521929968	0.5955390662497182	0.4	0.6666666666666666	0.5	2.0	1.0	3.0	3.0	0.3333333333333333	0.4745561795929537	0.4319596499036767	0.2977695331248591
LSHVc	strmgCAMI2_short_read_sample_23	0.03184715710605159	0.7450370821803978	0.1508193674005929	0.4	1.0	0.5714285714285715	2.0	0.0	3.0	2.0	0.4	0.6663412906534312	0.9613272755652565	0.07540964599547346
LSHVc	strmgCAMI2_short_read_sample_22	0.053587156758974804	0.7418322705670961	0.6393458738068066	0.4	0.6666666666666666	0.5	2.0	1.0	3.0	3.0	0.3333333333333333	0.4985061360008125	0.45375983970211253	0.3196727770670148
LSHVc	strmgCAMI2_short_read_sample_21	0.05507500716065339	0.8009258830073086	0.6297441977534234	0.4	0.6666666666666666	0.5	2.0	1.0	3.0	3.0	0.3333333333333333	0.4156035068051149	0.37829861461768927	0.31487209887671164
