tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance	Weighted UniFrac error (unfiltered)	Unweighted UniFrac error (unfiltered)	L1 norm error (unfiltered)	Completeness (unfiltered)	Purity (unfiltered)	F1 score (unfiltered)	True positives (unfiltered)	False positives (unfiltered)	False negatives (unfiltered)	Taxon counts (unfiltered)	Jaccard index (unfiltered)	Shannon diversity (unfiltered)	Shannon equitability (unfiltered)	Bray-Curtis distance (unfiltered)
LSHVd	strmgCAMI2_long_read_sample_75	0.050291541661769135	0.6136776743839867	0.6128804478983619	0.8333333333333334	0.20833333333333334	0.33333333333333337	5.0	19.0	1.0	24.0	0.2	2.1502809237464056	0.6766030528535713	0.3076800927693457	0.050291541661769135	0.6136776743839867	0.6209399151781916	0.8333333333333334	0.17857142857142858	0.29411764705882354	5.0	23.0	1.0	28.0	0.1724137931034483	2.2002963860307028	0.6603125286313875	0.31046995758909574
LSHVd	strmgCAMI2_long_read_sample_55	0.0530046828383621	0.6704105817931137	0.6718429277751352	0.6666666666666666	0.17391304347826086	0.27586206896551724	4.0	19.0	2.0	23.0	0.16	1.9662679624415151	0.6270998531754094	0.33725929805264276	0.0530046828383621	0.6704105817931137	0.679776492084851	0.6666666666666666	0.15384615384615385	0.25	4.0	22.0	2.0	26.0	0.14285714285714285	2.013341321343921	0.6179501736208671	0.33988824604242557
LSHVd	strmgCAMI2_long_read_sample_76	0.05118865907468742	0.6312496865256781	0.6341414701443501	0.8333333333333334	0.22727272727272727	0.35714285714285715	5.0	17.0	1.0	22.0	0.21739130434782608	2.029156090980911	0.6564633522830784	0.3183923998728087	0.05118865907468742	0.6312496865256781	0.6424435828905181	0.8333333333333334	0.19230769230769232	0.3125	5.0	21.0	1.0	26.0	0.18518518518518517	2.0803479988994926	0.638516377468302	0.3212217914452591
LSHVd	strmgCAMI2_long_read_sample_78	0.05275947867459697	0.6912525898149189	0.6762885321944354	0.6666666666666666	0.16666666666666666	0.26666666666666666	4.0	20.0	2.0	24.0	0.15384615384615385	1.956843007261892	0.6157362687112349	0.33971257284839274	0.05275947867459697	0.6912525898149189	0.6855216714805396	0.6666666666666666	0.13793103448275862	0.2285714285714286	4.0	25.0	2.0	29.0	0.12903225806451613	2.0149525386143052	0.5983889270050855	0.34276083574026983
LSHVd	strmgCAMI2_long_read_sample_97	0.05523395286729975	0.6717956129668438	0.6460433355491466	0.6666666666666666	0.18181818181818182	0.28571428571428575	4.0	18.0	2.0	22.0	0.16666666666666666	1.8611801971585353	0.6021205548750792	0.32425831035865077	0.05523395286729975	0.6717956129668438	0.6536708506787341	0.6666666666666666	0.15384615384615385	0.25	4.0	22.0	2.0	26.0	0.14285714285714285	1.9089359052835329	0.5859052618627307	0.32683542533936694
LSHVd	strmgCAMI2_long_read_sample_96	0.050332783071113246	0.7275364919868718	0.6442736614224829	0.8333333333333334	0.21739130434782608	0.3448275862068966	5.0	18.0	1.0	23.0	0.20833333333333334	1.9814510125454965	0.631942167993548	0.32337996854659057	0.050332783071113246	0.7275364919868718	0.6519620648875233	0.8333333333333334	0.19230769230769232	0.3125	5.0	21.0	1.0	26.0	0.18518518518518517	2.0273188253516112	0.6222402564482404	0.32598103244376164
LSHVd	strmgCAMI2_long_read_sample_95	0.05299609264225942	0.679897033556778	0.676192917254309	0.6666666666666666	0.16	0.25806451612903225	4.0	21.0	2.0	25.0	0.14814814814814814	2.0621086785795053	0.6406300804300022	0.33953905577392823	0.05299609264225942	0.679897033556778	0.6846903028848693	0.6666666666666666	0.13793103448275862	0.2285714285714286	4.0	25.0	2.0	29.0	0.12903225806451613	2.1144036872123992	0.6279233527340223	0.3423451514424347
LSHVd	strmgCAMI2_long_read_sample_94	0.05239055728890915	0.6630441395093322	0.6779866044274039	0.6666666666666666	0.16666666666666666	0.26666666666666666	4.0	20.0	2.0	24.0	0.15384615384615385	1.944508245900229	0.6118550376119137	0.34050065801240953	0.05239055728890915	0.6630441395093322	0.6868403658709599	0.6666666666666666	0.14285714285714285	0.23529411764705882	4.0	24.0	2.0	28.0	0.13333333333333333	1.9986323732321924	0.5997928299806264	0.3434201829354798
LSHVd	strmgCAMI2_long_read_sample_93	0.05610341506117631	0.6675442923016789	0.7250140403331283	0.6666666666666666	0.19047619047619047	0.2962962962962963	4.0	17.0	2.0	21.0	0.17391304347826086	1.8356548144992273	0.6029368651563821	0.3641360136309848	0.05610341506117631	0.6675442923016789	0.7339612106400532	0.6666666666666666	0.16	0.25806451612903225	4.0	21.0	2.0	25.0	0.14814814814814814	1.8902531515280911	0.5872401591029033	0.3669806053200266
LSHVd	strmgCAMI2_long_read_sample_92	0.05075270588208982	0.6617314239717325	0.656357134099467	0.6666666666666666	0.23529411764705882	0.3478260869565218	4.0	13.0	2.0	17.0	0.21052631578947367	1.7106275579234622	0.6037764722209075	0.3295973930061471	0.05075270588208982	0.6617314239717325	0.664966582999976	0.6666666666666666	0.19047619047619047	0.2962962962962963	4.0	17.0	2.0	21.0	0.17391304347826086	1.7634384561826673	0.5792167711863864	0.33248329149998784
LSHVd	strmgCAMI2_long_read_sample_91	0.05404066680845734	0.6395211048624468	0.6823372475704669	0.8333333333333334	0.21739130434782608	0.3448275862068966	5.0	18.0	1.0	23.0	0.20833333333333334	1.9135398677736948	0.6102833352561775	0.34279478142546	0.05404066680845734	0.6395211048624468	0.6918248928226166	0.8333333333333334	0.17857142857142858	0.29411764705882354	5.0	23.0	1.0	28.0	0.1724137931034483	1.972974060076951	0.5920927284181648	0.3459124464113083
LSHVd	strmgCAMI2_long_read_sample_90	0.054442604263939876	0.6570748809859775	0.7000795879202539	0.6666666666666666	0.18181818181818182	0.28571428571428575	4.0	18.0	2.0	22.0	0.16666666666666666	1.943672781621088	0.628808180718887	0.3516043220350167	0.054442604263939876	0.6570748809859775	0.7089789556290154	0.6666666666666666	0.15384615384615385	0.25	4.0	22.0	2.0	26.0	0.14285714285714285	1.9980039371034803	0.6132427059134326	0.35448947781450785
LSHVd	strmgCAMI2_long_read_sample_9	0.04346895256383682	0.8276244043075588	0.5526689027269448	0.6666666666666666	0.21052631578947367	0.32	4.0	15.0	2.0	19.0	0.19047619047619047	1.8228066938802552	0.619067573407918	0.2774425437142383	0.04346895256383682	0.8276244043075588	0.5606568077968118	0.6666666666666666	0.19047619047619047	0.2962962962962963	4.0	17.0	2.0	21.0	0.17391304347826086	1.8669236618165197	0.6132073913084817	0.2803284038984059
LSHVd	strmgCAMI2_long_read_sample_89	0.05350719180912697	0.8093011506627745	0.8697306143060102	0.6666666666666666	0.26666666666666666	0.3809523809523809	4.0	11.0	2.0	15.0	0.23529411764705882	1.665286722288969	0.6149393839195361	0.43639952083718486	0.05350719180912697	0.8093011506627745	0.876761848809827	0.6666666666666666	0.23529411764705882	0.3478260869565218	4.0	13.0	2.0	17.0	0.21052631578947367	1.7050146361122074	0.601795357094851	0.43838092440491344
LSHVd	strmgCAMI2_long_read_sample_88	0.053443730354788145	0.7587833260509104	0.6982862494264304	0.8333333333333334	0.21739130434782608	0.3448275862068966	5.0	18.0	1.0	23.0	0.20833333333333334	1.9125561707307253	0.6099696057528756	0.3508536846758297	0.053443730354788145	0.7587833260509104	0.7080370945070231	0.8333333333333334	0.18518518518518517	0.303030303030303	5.0	22.0	1.0	27.0	0.17857142857142858	1.9712203902382883	0.5980940411738507	0.35401854725351156
LSHVd	strmgCAMI2_long_read_sample_87	0.05024697868637234	0.6751015854290668	0.6466341105610545	0.8333333333333334	0.22727272727272727	0.35714285714285715	5.0	17.0	1.0	22.0	0.21739130434782608	1.9861814516501806	0.6425603923660963	0.32458875021511485	0.05024697868637234	0.6751015854290668	0.6544698407503783	0.8333333333333334	0.2	0.3225806451612903	5.0	20.0	1.0	25.0	0.19230769230769232	2.0327832551669673	0.6315196254115212	0.32723492037518914
LSHVd	strmgCAMI2_long_read_sample_86	0.04113765471585987	0.895502851208281	0.4728078219012377	0.3333333333333333	0.13333333333333333	0.19047619047619044	2.0	13.0	4.0	15.0	0.10526315789473684	1.2028645810238012	0.4441810497213901	0.2371326282190743	0.04113765471585987	0.895502851208281	0.47895389529424387	0.3333333333333333	0.125	0.18181818181818182	2.0	14.0	4.0	16.0	0.1	1.2341600294928277	0.4451291385531698	0.23947694764712193
LSHVd	strmgCAMI2_long_read_sample_85	0.04866921755867747	0.7395241670735243	0.6015350898834364	0.6666666666666666	0.19047619047619047	0.2962962962962963	4.0	17.0	2.0	21.0	0.17391304347826086	1.9042590858303376	0.6254705375908707	0.30212711903192613	0.04866921755867747	0.7395241670735243	0.6105351034840971	0.6666666666666666	0.16666666666666666	0.26666666666666666	4.0	20.0	2.0	24.0	0.15384615384615385	1.9565215152242716	0.6156351086759484	0.30526755174204856
